id_transaksi,id_pelanggan,id_produk,nama_produk,kategori_produk,jumlah_pembelian,tanggal_transaksi
ORD_0005816,CUST_380,PRD_203,Door Stopper Karet,Aksesoris Pintu,2,2025-02-04 21:06
ORD_0005817,CUST_426,PRD_TOP,Toples / Sealware Standar,Toples / Sealware,4,2025-02-04 21:51
ORD_0005818,CUST_414,PRD_SAR,Saringan / Strainer Standar,Saringan / Strainer,1,2025-02-04 22:00
ORD_0005819,CUST_078,PRD_BOT,Botol / Gelas / Mug Standar,Botol / Gelas / Mug,1,2025-02-04 22:39
ORD_0005820,CUST_214,PRD_NAM,Nampan / Tray Standar,Nampan / Tray,10,2025-02-04 23:56
ORD_0005821,CUST_426,PRD_601,Keranjang Baju Kotor,Keranjang,1,2025-02-05 03:52
ORD_0005822,CUST_355,PRD_302,Set Mangkok Sambal Plastik,Mangkok Sambal / Saus,4,2025-02-05 04:58
ORD_0005823,CUST_076,PRD_201,Gembok Anti Maling,Aksesoris Pintu,1,2025-02-05 05:05
ORD_0005824,CUST_140,PRD_102,Celengan Target Kaleng,Celengan,1,2025-02-05 06:54
ORD_0005825,CUST_101,PRD_101,Celengan Ayam Jago,Celengan,1,2025-02-05 06:57
ORD_0005826,CUST_402,PRD_102,Celengan Target Kaleng,Celengan,1,2025-02-05 08:06
ORD_0005827,CUST_286,PRD_101,Celengan Ayam Jago,Celengan,1,2025-02-05 09:22
ORD_0005828,CUST_148,PRD_102,Celengan Target Kaleng,Celengan,1,2025-02-05 09:37
ORD_0005828,CUST_148,PRD_102,Celengan Target Kaleng,Celengan,1,2025-02-05 09:37
ORD_0005829,CUST_201,PRD_102,Celengan Target Kaleng,Celengan,1,2025-02-05 09:41
ORD_0005829,CUST_201,PRD_102,Celengan Target Kaleng,Celengan,1,2025-02-05 09:41
ORD_0005830,CUST_459,PRD_102,Celengan Target Kaleng,Celengan,1,2025-02-05 09:44
ORD_0005831,CUST_421,PRD_SEA,Seal / Baut / Roof Standar,Seal / Baut / Roof,2,2025-02-05 09:59
ORD_0005831,CUST_421,PRD_SEA,Seal / Baut / Roof Standar,Seal / Baut / Roof,2,2025-02-05 09:59
ORD_0005832,CUST_393,PRD_NAM,Nampan / Tray Standar,Nampan / Tray,10,2025-02-05 10:17
ORD_0005833,CUST_372,PRD_201,Gembok Anti Maling,Aksesoris Pintu,1,2025-02-05 10:36
ORD_0005834,CUST_092,PRD_PIS,Pisau / Alat Potong Standar,Pisau / Alat Potong,20,2025-02-05 10:37
ORD_0005835,CUST_239,PRD_302,Set Mangkok Sambal Plastik,Mangkok Sambal / Saus,2,2025-02-05 11:11
ORD_0005836,CUST_450,PRD_SEA,Seal / Baut / Roof Standar,Seal / Baut / Roof,1,2025-02-05 11:55
ORD_0005837,CUST_177,PRD_PIS,Pisau / Alat Potong Standar,Pisau / Alat Potong,1,2025-02-05 13:08
ORD_0005839,CUST_355,PRD_101,Celengan Ayam Jago,Celengan,1,2025-02-05 13:38
ORD_0005840,CUST_096,PRD_401,Rak Sepatu 4 Susun,Rak / Rak Serbaguna,1,2025-02-05 14:48
ORD_0005842,CUST_267,PRD_201,Gembok Anti Maling,Aksesoris Pintu,1,2025-02-05 15:37
ORD_0005842,CUST_267,PRD_202,Handle Pintu Minimalis,Aksesoris Pintu,1,2025-02-05 15:37
ORD_0005843,CUST_258,PRD_101,Celengan Ayam Jago,Celengan,1,2025-02-05 17:20
ORD_0005844,CUST_047,PRD_102,Celengan Target Kaleng,Celengan,1,2025-02-05 18:32
ORD_0005845,CUST_015,PRD_PEN,Pengolah Bumbu / Sayur Standar,Pengolah Bumbu / Sayur,1,2025-02-05 18:51
ORD_0005846,CUST_478,PRD_302,Set Mangkok Sambal Plastik,Mangkok Sambal / Saus,2,2025-02-05 19:15
ORD_0005847,CUST_315,PRD_BAN,Bangku / Kursi Kecil Standar,Bangku / Kursi Kecil,1,2025-02-05 19:32
ORD_0005847,CUST_315,PRD_203,Door Stopper Karet,Aksesoris Pintu,2,2025-02-05 19:32
ORD_0005848,CUST_444,PRD_BAS,Baskom / Mangkok Besar Standar,Baskom / Mangkok Besar,1,2025-02-05 19:58
ORD_0005848,CUST_444,PRD_SAR,Saringan / Strainer Standar,Saringan / Strainer,1,2025-02-05 19:58
ORD_0005849,CUST_313,PRD_201,Gembok Anti Maling,Aksesoris Pintu,2,2025-02-05 20:59
ORD_0005850,CUST_298,PRD_999,Produk Lain-lain,Other,1,2025-02-05 21:07
ORD_0005851,CUST_464,PRD_102,Celengan Target Kaleng,Celengan,1,2025-02-05 21:08
ORD_0005851,CUST_464,PRD_101,Celengan Ayam Jago,Celengan,1,2025-02-05 21:08
ORD_0005852,CUST_084,PRD_999,Produk Lain-lain,Other,1,2025-02-05 21:58
ORD_0005853,CUST_201,PRD_601,Keranjang Baju Kotor,Keranjang,1,2025-02-05 22:35
ORD_0005853,CUST_201,PRD_SPA,Spatula Standar,Spatula,1,2025-02-05 22:35
ORD_0005854,CUST_280,PRD_102,Celengan Target Kaleng,Celengan,1,2025-02-05 23:02
ORD_0005855,CUST_191,PRD_101,Celengan Ayam Jago,Celengan,1,2025-02-05 23:22
ORD_0005855,CUST_191,PRD_999,Produk Lain-lain,Other,1,2025-02-05 23:22
ORD_0005856,CUST_408,PRD_TEK,Teko / Jug Standar,Teko / Jug,1,2025-02-06 00:11
ORD_0005857,CUST_065,PRD_999,Produk Lain-lain,Other,1,2025-02-06 03:39
ORD_0005858,CUST_113,PRD_102,Celengan Target Kaleng,Celengan,1,2025-02-06 04:33
ORD_0005859,CUST_040,PRD_999,Produk Lain-lain,Other,1,2025-02-06 05:50
ORD_0005860,CUST_184,PRD_201,Gembok Anti Maling,Aksesoris Pintu,2,2025-02-06 05:59
ORD_0005861,CUST_147,PRD_101,Celengan Ayam Jago,Celengan,3,2025-02-06 08:45
ORD_0005863,CUST_384,PRD_401,Rak Sepatu 4 Susun,Rak / Rak Serbaguna,1,2025-02-06 09:57
ORD_0005864,CUST_431,PRD_PIR,Piring Standar,Piring,6,2025-02-06 10:46
ORD_0005864,CUST_431,PRD_PIR,Piring Standar,Piring,4,2025-02-06 10:46
ORD_0005866,CUST_099,PRD_NAM,Nampan / Tray Standar,Nampan / Tray,20,2025-02-06 12:44
ORD_0005867,CUST_281,PRD_301,Mangkok Saus Keramik,Mangkok Sambal / Saus,2,2025-02-06 13:32
ORD_0005868,CUST_118,PRD_601,Keranjang Baju Kotor,Keranjang,1,2025-02-06 14:00
ORD_0005870,CUST_326,PRD_LUN,Lunch Box / Rantang Standar,Lunch Box / Rantang,1,2025-02-06 15:50
ORD_0005870,CUST_326,PRD_LUN,Lunch Box / Rantang Standar,Lunch Box / Rantang,1,2025-02-06 15:50
ORD_0005870,CUST_326,PRD_LUN,Lunch Box / Rantang Standar,Lunch Box / Rantang,1,2025-02-06 15:50
ORD_0005871,CUST_085,PRD_701,Termos Nasi 5L,Tempat Nasi,1,2025-02-06 16:00
ORD_0005872,CUST_006,PRD_TEK,Teko / Jug Standar,Teko / Jug,1,2025-02-06 16:12
ORD_0005873,CUST_238,PRD_TEK,Teko / Jug Standar,Teko / Jug,1,2025-02-06 17:26
ORD_0005874,CUST_407,PRD_203,Door Stopper Karet,Aksesoris Pintu,1,2025-02-06 18:06
ORD_0005875,CUST_475,PRD_201,Gembok Anti Maling,Aksesoris Pintu,1,2025-02-06 18:51
ORD_0005876,CUST_281,PRD_BOT,Botol / Gelas / Mug Standar,Botol / Gelas / Mug,1,2025-02-06 20:17
ORD_0005876,CUST_281,PRD_BOT,Botol / Gelas / Mug Standar,Botol / Gelas / Mug,2,2025-02-06 20:17
ORD_0005877,CUST_039,PRD_AKS,Aksesoris ID Card Standar,Aksesoris ID Card,1,2025-02-06 20:40
ORD_0005877,CUST_039,PRD_AKS,Aksesoris ID Card Standar,Aksesoris ID Card,1,2025-02-06 20:40
ORD_0005877,CUST_039,PRD_PIS,Pisau / Alat Potong Standar,Pisau / Alat Potong,1,2025-02-06 20:40
ORD_0005878,CUST_081,PRD_PIS,Pisau / Alat Potong Standar,Pisau / Alat Potong,4,2025-02-06 21:19
ORD_0005879,CUST_249,PRD_203,Door Stopper Karet,Aksesoris Pintu,1,2025-02-06 21:39
ORD_0005880,CUST_351,PRD_302,Set Mangkok Sambal Plastik,Mangkok Sambal / Saus,1,2025-02-06 22:30
ORD_0005881,CUST_460,PRD_101,Celengan Ayam Jago,Celengan,1,2025-02-07 04:58
ORD_0005882,CUST_299,PRD_202,Handle Pintu Minimalis,Aksesoris Pintu,2,2025-02-07 05:36
ORD_0005882,CUST_299,PRD_203,Door Stopper Karet,Aksesoris Pintu,1,2025-02-07 05:36
ORD_0005883,CUST_220,PRD_NAM,Nampan / Tray Standar,Nampan / Tray,121,2025-02-07 08:01
ORD_0005884,CUST_119,PRD_302,Set Mangkok Sambal Plastik,Mangkok Sambal / Saus,1,2025-02-07 09:41
ORD_0005885,CUST_315,PRD_301,Mangkok Saus Keramik,Mangkok Sambal / Saus,4,2025-02-07 10:10
ORD_0005886,CUST_317,PRD_SAR,Saringan / Strainer Standar,Saringan / Strainer,1,2025-02-07 10:16
ORD_0005887,CUST_439,PRD_302,Set Mangkok Sambal Plastik,Mangkok Sambal / Saus,1,2025-02-07 10:23
ORD_0005888,CUST_167,PRD_COB,Cobek / Ulekan Standar,Cobek / Ulekan,1,2025-02-07 10:46
ORD_0005888,CUST_167,PRD_PEN,Pengolah Bumbu / Sayur Standar,Pengolah Bumbu / Sayur,1,2025-02-07 10:46
ORD_0005888,CUST_167,PRD_BAS,Baskom / Mangkok Besar Standar,Baskom / Mangkok Besar,1,2025-02-07 10:46
ORD_0005888,CUST_167,PRD_999,Produk Lain-lain,Other,1,2025-02-07 10:46
ORD_0005889,CUST_405,PRD_SAR,Saringan / Strainer Standar,Saringan / Strainer,1,2025-02-07 11:50
ORD_0005889,CUST_405,PRD_PIR,Piring Standar,Piring,2,2025-02-07 11:50
ORD_0005889,CUST_405,PRD_PIR,Piring Standar,Piring,2,2025-02-07 11:50
ORD_0005890,CUST_049,PRD_TEK,Teko / Jug Standar,Teko / Jug,1,2025-02-07 12:00
ORD_0005891,CUST_171,PRD_301,Mangkok Saus Keramik,Mangkok Sambal / Saus,1,2025-02-07 12:31
ORD_0005891,CUST_171,PRD_301,Mangkok Saus Keramik,Mangkok Sambal / Saus,1,2025-02-07 12:31
ORD_0005892,CUST_094,PRD_101,Celengan Ayam Jago,Celengan,1,2025-02-07 12:46
ORD_0005892,CUST_094,PRD_101,Celengan Ayam Jago,Celengan,1,2025-02-07 12:46
ORD_0005893,CUST_043,PRD_101,Celengan Ayam Jago,Celengan,1,2025-02-07 14:14
ORD_0005894,CUST_462,PRD_102,Celengan Target Kaleng,Celengan,1,2025-02-07 14:16
ORD_0005895,CUST_192,PRD_201,Gembok Anti Maling,Aksesoris Pintu,4,2025-02-07 15:52
ORD_0005895,CUST_192,PRD_202,Handle Pintu Minimalis,Aksesoris Pintu,3,2025-02-07 15:52
ORD_0005896,CUST_347,PRD_SEA,Seal / Baut / Roof Standar,Seal / Baut / Roof,1,2025-02-07 16:01
ORD_0005897,CUST_117,PRD_102,Celengan Target Kaleng,Celengan,2,2025-02-07 16:23
ORD_0005898,CUST_252,PRD_SAR,Saringan / Strainer Standar,Saringan / Strainer,1,2025-02-07 16:51
ORD_0005898,CUST_252,PRD_999,Produk Lain-lain,Other,2,2025-02-07 16:51
ORD_0005898,CUST_252,PRD_301,Mangkok Saus Keramik,Mangkok Sambal / Saus,1,2025-02-07 16:51
ORD_0005899,CUST_031,PRD_PIS,Pisau / Alat Potong Standar,Pisau / Alat Potong,20,2025-02-07 17:05
ORD_0005900,CUST_367,PRD_302,Set Mangkok Sambal Plastik,Mangkok Sambal / Saus,2,2025-02-07 17:15
ORD_0005901,CUST_261,PRD_101,Celengan Ayam Jago,Celengan,1,2025-02-07 17:16
ORD_0005902,CUST_448,PRD_201,Gembok Anti Maling,Aksesoris Pintu,2,2025-02-07 17:56
ORD_0005903,CUST_061,PRD_301,Mangkok Saus Keramik,Mangkok Sambal / Saus,2,2025-02-07 18:05
ORD_0005905,CUST_191,PRD_102,Celengan Target Kaleng,Celengan,1,2025-02-07 18:24
ORD_0005906,CUST_253,PRD_BOT,Botol / Gelas / Mug Standar,Botol / Gelas / Mug,1,2025-02-07 19:28
ORD_0005907,CUST_241,PRD_301,Mangkok Saus Keramik,Mangkok Sambal / Saus,2,2025-02-07 19:29
ORD_0005908,CUST_219,PRD_TEK,Teko / Jug Standar,Teko / Jug,1,2025-02-07 20:33
ORD_0005909,CUST_435,PRD_201,Gembok Anti Maling,Aksesoris Pintu,2,2025-02-07 21:20
ORD_0005910,CUST_276,PRD_102,Celengan Target Kaleng,Celengan,1,2025-02-07 21:23
ORD_0005910,CUST_276,PRD_101,Celengan Ayam Jago,Celengan,1,2025-02-07 21:23
ORD_0005911,CUST_236,PRD_602,Keranjang Belanja Lipat,Keranjang,2,2025-02-07 21:48
ORD_0005912,CUST_479,PRD_301,Mangkok Saus Keramik,Mangkok Sambal / Saus,4,2025-02-07 23:39
ORD_0005913,CUST_171,PRD_BOT,Botol / Gelas / Mug Standar,Botol / Gelas / Mug,1,2025-02-07 23:43
ORD_0005914,CUST_150,PRD_102,Celengan Target Kaleng,Celengan,1,2025-02-08 00:23
ORD_0005915,CUST_296,PRD_999,Produk Lain-lain,Other,1,2025-02-08 00:51
ORD_0005915,CUST_296,PRD_101,Celengan Ayam Jago,Celengan,1,2025-02-08 00:51
ORD_0005915,CUST_296,PRD_PER,Perlengkapan Packing Standar,Perlengkapan Packing,1,2025-02-08 00:51
ORD_0005917,CUST_122,PRD_PER,Perlengkapan Packing Standar,Perlengkapan Packing,1,2025-02-08 05:45
ORD_0005918,CUST_408,PRD_202,Handle Pintu Minimalis,Aksesoris Pintu,1,2025-02-08 06:05
ORD_0005918,CUST_408,PRD_203,Door Stopper Karet,Aksesoris Pintu,1,2025-02-08 06:05
ORD_0005919,CUST_020,PRD_302,Set Mangkok Sambal Plastik,Mangkok Sambal / Saus,1,2025-02-08 07:07
ORD_0005920,CUST_260,PRD_101,Celengan Ayam Jago,Celengan,1,2025-02-08 07:38
ORD_0005921,CUST_327,PRD_203,Door Stopper Karet,Aksesoris Pintu,1,2025-02-08 07:43
ORD_0005922,CUST_187,PRD_999,Produk Lain-lain,Other,1,2025-02-08 07:46
ORD_0005922,CUST_187,PRD_999,Produk Lain-lain,Other,1,2025-02-08 07:46
ORD_0005923,CUST_020,PRD_PER,Perlengkapan Packing Standar,Perlengkapan Packing,1,2025-02-08 08:12
ORD_0005923,CUST_020,PRD_102,Celengan Target Kaleng,Celengan,2,2025-02-08 08:12
ORD_0005923,CUST_020,PRD_102,Celengan Target Kaleng,Celengan,2,2025-02-08 08:12
ORD_0005924,CUST_294,PRD_302,Set Mangkok Sambal Plastik,Mangkok Sambal / Saus,1,2025-02-08 09:01
ORD_0005925,CUST_125,PRD_102,Celengan Target Kaleng,Celengan,1,2025-02-08 09:44
ORD_0005926,CUST_270,PRD_201,Gembok Anti Maling,Aksesoris Pintu,1,2025-02-08 10:28
ORD_0005928,CUST_319,PRD_302,Set Mangkok Sambal Plastik,Mangkok Sambal / Saus,1,2025-02-08 10:40
ORD_0005929,CUST_167,PRD_BOT,Botol / Gelas / Mug Standar,Botol / Gelas / Mug,2,2025-02-08 10:44
ORD_0005929,CUST_167,PRD_SAR,Saringan / Strainer Standar,Saringan / Strainer,1,2025-02-08 10:44
ORD_0005929,CUST_167,PRD_BAS,Baskom / Mangkok Besar Standar,Baskom / Mangkok Besar,1,2025-02-08 10:44
ORD_0005929,CUST_167,PRD_999,Produk Lain-lain,Other,1,2025-02-08 10:44
ORD_0005931,CUST_336,PRD_101,Celengan Ayam Jago,Celengan,1,2025-02-08 11:04
ORD_0005931,CUST_336,PRD_102,Celengan Target Kaleng,Celengan,1,2025-02-08 11:04
ORD_0005932,CUST_013,PRD_302,Set Mangkok Sambal Plastik,Mangkok Sambal / Saus,20,2025-02-08 11:42
ORD_0005933,CUST_368,PRD_999,Produk Lain-lain,Other,1,2025-02-08 11:54
ORD_0005934,CUST_125,PRD_PIR,Piring Standar,Piring,1,2025-02-08 11:56
ORD_0005935,CUST_403,PRD_PIS,Pisau / Alat Potong Standar,Pisau / Alat Potong,24,2025-02-08 12:24
ORD_0005936,CUST_345,PRD_101,Celengan Ayam Jago,Celengan,1,2025-02-08 12:41
ORD_0005937,CUST_417,PRD_SAR,Saringan / Strainer Standar,Saringan / Strainer,1,2025-02-08 12:44
ORD_0005938,CUST_482,PRD_LUN,Lunch Box / Rantang Standar,Lunch Box / Rantang,3,2025-02-08 12:54
ORD_0005939,CUST_282,PRD_201,Gembok Anti Maling,Aksesoris Pintu,1,2025-02-08 13:27
ORD_0005940,CUST_088,PRD_999,Produk Lain-lain,Other,1,2025-02-08 13:28
ORD_0005942,CUST_138,PRD_702,Bakul Nasi Bambu,Tempat Nasi,1,2025-02-08 16:06
ORD_0005943,CUST_427,PRD_PER,Perlengkapan Packing Standar,Perlengkapan Packing,1,2025-02-08 16:08
ORD_0005943,CUST_427,PRD_999,Produk Lain-lain,Other,1,2025-02-08 16:08
ORD_0005945,CUST_005,PRD_302,Set Mangkok Sambal Plastik,Mangkok Sambal / Saus,2,2025-02-08 18:45
ORD_0005946,CUST_036,PRD_301,Mangkok Saus Keramik,Mangkok Sambal / Saus,5,2025-02-08 18:54
ORD_0005948,CUST_455,PRD_102,Celengan Target Kaleng,Celengan,2,2025-02-08 19:36
ORD_0005949,CUST_287,PRD_201,Gembok Anti Maling,Aksesoris Pintu,1,2025-02-08 19:53
ORD_0005949,CUST_287,PRD_201,Gembok Anti Maling,Aksesoris Pintu,1,2025-02-08 19:53
ORD_0005950,CUST_458,PRD_401,Rak Sepatu 4 Susun,Rak / Rak Serbaguna,1,2025-02-08 20:01
ORD_0005951,CUST_098,PRD_602,Keranjang Belanja Lipat,Keranjang,1,2025-02-08 20:19
ORD_0005952,CUST_389,PRD_301,Mangkok Saus Keramik,Mangkok Sambal / Saus,1,2025-02-08 20:55
ORD_0005952,CUST_389,PRD_301,Mangkok Saus Keramik,Mangkok Sambal / Saus,1,2025-02-08 20:55
ORD_0005953,CUST_143,PRD_NAM,Nampan / Tray Standar,Nampan / Tray,1,2025-02-08 21:02
ORD_0005954,CUST_108,PRD_999,Produk Lain-lain,Other,1,2025-02-08 22:41
ORD_0005955,CUST_355,PRD_301,Mangkok Saus Keramik,Mangkok Sambal / Saus,2,2025-02-08 23:14
ORD_0005956,CUST_173,PRD_301,Mangkok Saus Keramik,Mangkok Sambal / Saus,1,2025-02-08 23:48
ORD_0005957,CUST_002,PRD_BOT,Botol / Gelas / Mug Standar,Botol / Gelas / Mug,1,2025-02-09 08:17
ORD_0005957,CUST_002,PRD_301,Mangkok Saus Keramik,Mangkok Sambal / Saus,2,2025-02-09 08:17
ORD_0005957,CUST_002,PRD_302,Set Mangkok Sambal Plastik,Mangkok Sambal / Saus,3,2025-02-09 08:17
ORD_0005957,CUST_002,PRD_NAM,Nampan / Tray Standar,Nampan / Tray,3,2025-02-09 08:17
ORD_0005957,CUST_002,PRD_NAM,Nampan / Tray Standar,Nampan / Tray,3,2025-02-09 08:17
ORD_0005959,CUST_451,PRD_TEK,Teko / Jug Standar,Teko / Jug,1,2025-02-09 10:23
ORD_0005960,CUST_266,PRD_102,Celengan Target Kaleng,Celengan,1,2025-02-09 11:21
ORD_0005962,CUST_301,PRD_302,Set Mangkok Sambal Plastik,Mangkok Sambal / Saus,1,2025-02-09 12:47
ORD_0005963,CUST_270,PRD_SAR,Saringan / Strainer Standar,Saringan / Strainer,1,2025-02-09 13:44
ORD_0005964,CUST_252,PRD_701,Termos Nasi 5L,Tempat Nasi,1,2025-02-09 13:49
ORD_0005965,CUST_327,PRD_101,Celengan Ayam Jago,Celengan,1,2025-02-09 14:30
ORD_0005966,CUST_367,PRD_BAS,Baskom / Mangkok Besar Standar,Baskom / Mangkok Besar,1,2025-02-09 14:43
ORD_0005967,CUST_221,PRD_PIS,Pisau / Alat Potong Standar,Pisau / Alat Potong,2,2025-02-09 15:07
ORD_0005969,CUST_419,PRD_401,Rak Sepatu 4 Susun,Rak / Rak Serbaguna,1,2025-02-09 15:19
ORD_0005971,CUST_163,PRD_401,Rak Sepatu 4 Susun,Rak / Rak Serbaguna,1,2025-02-09 15:56
ORD_0005972,CUST_226,PRD_101,Celengan Ayam Jago,Celengan,1,2025-02-09 16:41
ORD_0005972,CUST_226,PRD_102,Celengan Target Kaleng,Celengan,1,2025-02-09 16:41
ORD_0005973,CUST_055,PRD_BOT,Botol / Gelas / Mug Standar,Botol / Gelas / Mug,1,2025-02-09 17:10
ORD_0005974,CUST_347,PRD_102,Celengan Target Kaleng,Celengan,1,2025-02-09 17:35
ORD_0005975,CUST_061,PRD_302,Set Mangkok Sambal Plastik,Mangkok Sambal / Saus,1,2025-02-09 18:04
ORD_0005978,CUST_401,PRD_101,Celengan Ayam Jago,Celengan,2,2025-02-09 19:26
ORD_0005979,CUST_003,PRD_999,Produk Lain-lain,Other,1,2025-02-09 20:04
ORD_0005980,CUST_268,PRD_702,Bakul Nasi Bambu,Tempat Nasi,1,2025-02-09 20:19
ORD_0005981,CUST_499,PRD_301,Mangkok Saus Keramik,Mangkok Sambal / Saus,1,2025-02-09 20:32
ORD_0005981,CUST_499,PRD_302,Set Mangkok Sambal Plastik,Mangkok Sambal / Saus,2,2025-02-09 20:32
ORD_0005982,CUST_134,PRD_GAY,Gayung Standar,Gayung,1,2025-02-09 20:42
ORD_0005982,CUST_134,PRD_SIK,Sikat / Pembersih Standar,Sikat / Pembersih,2,2025-02-09 20:42
ORD_0005982,CUST_134,PRD_201,Gembok Anti Maling,Aksesoris Pintu,1,2025-02-09 20:42
ORD_0005983,CUST_432,PRD_NAM,Nampan / Tray Standar,Nampan / Tray,1,2025-02-09 21:21
ORD_0005985,CUST_489,PRD_SEA,Seal / Baut / Roof Standar,Seal / Baut / Roof,4,2025-02-09 23:28
ORD_0005986,CUST_298,PRD_102,Celengan Target Kaleng,Celengan,1,2025-02-09 23:43
ORD_0005987,CUST_444,PRD_102,Celengan Target Kaleng,Celengan,1,2025-02-10 01:02
ORD_0005987,CUST_444,PRD_102,Celengan Target Kaleng,Celengan,1,2025-02-10 01:02
ORD_0005989,CUST_189,PRD_203,Door Stopper Karet,Aksesoris Pintu,1,2025-02-10 07:45
ORD_0005990,CUST_075,PRD_PER,Peralatan Makan Standar,Peralatan Makan,4,2025-02-10 08:21
ORD_0005992,CUST_432,PRD_302,Set Mangkok Sambal Plastik,Mangkok Sambal / Saus,1,2025-02-10 10:15
ORD_0005993,CUST_164,PRD_203,Door Stopper Karet,Aksesoris Pintu,2,2025-02-10 10:23
ORD_0005994,CUST_043,PRD_203,Door Stopper Karet,Aksesoris Pintu,2,2025-02-10 10:43
ORD_0005995,CUST_133,PRD_LUN,Lunch Box / Rantang Standar,Lunch Box / Rantang,1,2025-02-10 10:44
ORD_0005996,CUST_134,PRD_102,Celengan Target Kaleng,Celengan,1,2025-02-10 10:58
ORD_0005996,CUST_134,PRD_PER,Perlengkapan Packing Standar,Perlengkapan Packing,1,2025-02-10 10:58
ORD_0005997,CUST_002,PRD_302,Set Mangkok Sambal Plastik,Mangkok Sambal / Saus,1,2025-02-10 11:11
ORD_0005998,CUST_180,PRD_301,Mangkok Saus Keramik,Mangkok Sambal / Saus,1,2025-02-10 11:11
ORD_0005999,CUST_468,PRD_PEN,Pengolah Bumbu / Sayur Standar,Pengolah Bumbu / Sayur,1,2025-02-10 11:18
ORD_0006000,CUST_256,PRD_302,Set Mangkok Sambal Plastik,Mangkok Sambal / Saus,1,2025-02-10 11:28
ORD_0006000,CUST_256,PRD_301,Mangkok Saus Keramik,Mangkok Sambal / Saus,1,2025-02-10 11:28
ORD_0006000,CUST_256,PRD_202,Handle Pintu Minimalis,Aksesoris Pintu,1,2025-02-10 11:28
ORD_0006001,CUST_255,PRD_101,Celengan Ayam Jago,Celengan,1,2025-02-10 12:40
ORD_0006003,CUST_107,PRD_PER,Perlengkapan Packing Standar,Perlengkapan Packing,2,2025-02-10 13:09
ORD_0006004,CUST_289,PRD_302,Set Mangkok Sambal Plastik,Mangkok Sambal / Saus,1,2025-02-10 14:12
ORD_0006005,CUST_299,PRD_SAR,Saringan / Strainer Standar,Saringan / Strainer,1,2025-02-10 14:16
ORD_0006006,CUST_248,PRD_301,Mangkok Saus Keramik,Mangkok Sambal / Saus,3,2025-02-10 14:22
ORD_0006006,CUST_248,PRD_302,Set Mangkok Sambal Plastik,Mangkok Sambal / Saus,3,2025-02-10 14:22
ORD_0006007,CUST_421,PRD_102,Celengan Target Kaleng,Celengan,1,2025-02-10 14:51
ORD_0006010,CUST_077,PRD_203,Door Stopper Karet,Aksesoris Pintu,7,2025-02-10 15:34
ORD_0006012,CUST_466,PRD_101,Celengan Ayam Jago,Celengan,1,2025-02-10 17:13
ORD_0006012,CUST_466,PRD_101,Celengan Ayam Jago,Celengan,1,2025-02-10 17:13
ORD_0006013,CUST_321,PRD_102,Celengan Target Kaleng,Celengan,1,2025-02-10 18:08
ORD_0006014,CUST_246,PRD_BOT,Botol / Gelas / Mug Standar,Botol / Gelas / Mug,1,2025-02-10 18:25
ORD_0006014,CUST_246,PRD_302,Set Mangkok Sambal Plastik,Mangkok Sambal / Saus,1,2025-02-10 18:25
ORD_0006015,CUST_242,PRD_302,Set Mangkok Sambal Plastik,Mangkok Sambal / Saus,5,2025-02-10 19:00
ORD_0006016,CUST_026,PRD_999,Produk Lain-lain,Other,1,2025-02-10 19:26
ORD_0006018,CUST_247,PRD_203,Door Stopper Karet,Aksesoris Pintu,1,2025-02-10 20:07
ORD_0006019,CUST_003,PRD_302,Set Mangkok Sambal Plastik,Mangkok Sambal / Saus,1,2025-02-10 20:09
ORD_0006020,CUST_345,PRD_101,Celengan Ayam Jago,Celengan,1,2025-02-10 20:13
ORD_0006022,CUST_213,PRD_101,Celengan Ayam Jago,Celengan,1,2025-02-10 21:09
ORD_0006023,CUST_273,PRD_101,Celengan Ayam Jago,Celengan,1,2025-02-10 21:12
ORD_0006024,CUST_491,PRD_102,Celengan Target Kaleng,Celengan,1,2025-02-10 21:15
ORD_0006025,CUST_075,PRD_701,Termos Nasi 5L,Tempat Nasi,1,2025-02-10 21:24
ORD_0006026,CUST_150,PRD_102,Celengan Target Kaleng,Celengan,1,2025-02-10 21:49
ORD_0006028,CUST_419,PRD_301,Mangkok Saus Keramik,Mangkok Sambal / Saus,4,2025-02-10 22:29
ORD_0006028,CUST_419,PRD_302,Set Mangkok Sambal Plastik,Mangkok Sambal / Saus,4,2025-02-10 22:29
ORD_0006029,CUST_026,PRD_102,Celengan Target Kaleng,Celengan,1,2025-02-10 23:28
ORD_0006030,CUST_149,PRD_LUN,Lunch Box / Rantang Standar,Lunch Box / Rantang,10,2025-02-10 23:45
ORD_0006031,CUST_022,PRD_402,Rak Dinding Tempel,Rak / Rak Serbaguna,1,2025-02-11 05:14
ORD_0006031,CUST_022,PRD_SAP,Sapu / Pembersih Lantai Standar,Sapu / Pembersih Lantai,1,2025-02-11 05:14
ORD_0006032,CUST_199,PRD_201,Gembok Anti Maling,Aksesoris Pintu,1,2025-02-11 06:11
ORD_0006033,CUST_050,PRD_101,Celengan Ayam Jago,Celengan,1,2025-02-11 06:32
ORD_0006033,CUST_050,PRD_102,Celengan Target Kaleng,Celengan,1,2025-02-11 06:32
ORD_0006034,CUST_111,PRD_202,Handle Pintu Minimalis,Aksesoris Pintu,20,2025-02-11 07:50
ORD_0006035,CUST_458,PRD_202,Handle Pintu Minimalis,Aksesoris Pintu,1,2025-02-11 08:19
